rank,order_book_id,total_turnover,eng_symbol,abbrev_symbol,board_type,symbol,listed_date,de_listed_date,status,round_lot,a_share_id,exchange,type,trading_code,unique_id,stock_connect,trading_hours,selection_date,rank_window_start,rank_window_end,in_hkconnect_selection_20260506
904,02405.XHKG,2775887.0,POWERWIN TECH,LMKJ,MainBoard,力盟科技,2023-03-31,0000-00-00,Active,4000.0,,XHKG,CS,02405,02405_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
905,00637.XHKG,2773834.0,LEE KEE,LJ,MainBoard,利记,2006-10-04,0000-00-00,Active,2000.0,,XHKG,CS,00637,00637_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
906,01941.XHKG,2769600.0,YE XING GROUP,YXJT,MainBoard,烨星集团,2020-03-13,0000-00-00,Active,2000.0,,XHKG,CS,01941,01941_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
907,00346.XHKG,2760239.0,YANCHANG PETRO,YCSYGJ,MainBoard,延长石油国际,2001-04-19,0000-00-00,Active,5000.0,,XHKG,CS,00346,00346_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
908,01750.XHKG,2732840.0,REM GROUP HLDGS,QDDQJTKG,MainBoard,全达电器集团控股,2018-05-11,0000-00-00,Active,10000.0,,XHKG,CS,01750,01750_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
909,03398.XHKG,2721460.0,CHINA TING,HDKG,MainBoard,华鼎控股,2005-12-15,0000-00-00,Active,2000.0,,XHKG,CS,03398,03398_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
910,01938.XHKG,2717508.0,CHU KONG PIPE,ZJGG,MainBoard,珠江钢管,2010-02-10,0000-00-00,Active,1000.0,,XHKG,CS,01938,01938_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
911,02223.XHKG,2716640.0,CASABLANCA,KSTJ,MainBoard,卡撒天娇,2012-11-23,0000-00-00,Active,2000.0,,XHKG,CS,02223,02223_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
912,01001.XHKG,2716360.0,HK SH ALLIANCE,HGLH,MainBoard,沪港联合,1994-02-18,0000-00-00,Active,2000.0,,XHKG,CS,01001,01001_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
913,01008.XHKG,2706224.0,LITU HOLDINGS,LTKG,MainBoard,力图控股,2009-03-30,0000-00-00,Active,2000.0,,XHKG,CS,01008,01008_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
914,01217.XHKG,2693004.0,CH INNOVATION,ZGCXTZ,MainBoard,中国创新投资,2002-08-28,0000-00-00,Active,40000.0,,XHKG,CS,01217,01217_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
915,08121.XHKG,2681246.0,GUOEN HOLDINGS,GEKG,GEM,国恩控股,2015-05-29,0000-00-00,Active,10000.0,,XHKG,CS,08121,08121_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
916,00889.XHKG,2676110.0,DATRONIX HOLD,LDKJKG,MainBoard,连达科技控股,2001-06-22,0000-00-00,Active,2000.0,,XHKG,CS,00889,00889_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
917,01957.XHKG,2664557.0,MBV INTL,DRGJ,MainBoard,大人国际,2020-07-08,0000-00-00,Active,2500.0,,XHKG,CS,01957,01957_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
918,03822.XHKG,2658956.0,SAM WOO CONS,SHJZJT,MainBoard,三和建筑集团,2014-10-16,0000-00-00,Active,4000.0,,XHKG,CS,03822,03822_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
919,08081.XHKG,2651475.0,BAIJUYI HOLD,BJYKG,GEM,白居易控股,2000-06-19,0000-00-00,Active,10000.0,,XHKG,CS,08081,08081_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
920,00217.XHKG,2651118.0,CHINA CHENGTONG,ZGCTFZJT,MainBoard,中国诚通发展集团,1972-01-10,0000-00-00,Active,2000.0,,XHKG,CS,00217,00217_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
921,08509.XHKG,2645960.0,WINE'S LINK,WYJYKG,GEM,威扬酒业控股,2018-01-12,0000-00-00,Active,4000.0,,XHKG,CS,08509,08509_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
922,08321.XHKG,2643140.0,TAI KAM HLDGS,TJKG,GEM,泰锦控股,2016-10-28,0000-00-00,Active,10000.0,,XHKG,CS,08321,08321_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
923,06877.XHKG,2641195.0,TE HEALTHCARE,TEHEALTHCARE,MainBoard,TEHEALTHCARE,2017-12-15,0000-00-00,Active,5000.0,,XHKG,CS,06877,06877_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
924,06288.XHKG,2609565.0,FAST RETAIL-DRS,FASTRETAILDRS,MainBoard,FASTRETAIL-DRS,2014-03-05,0000-00-00,Active,300.0,,XHKG,CS,06288,06288_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
925,01129.XHKG,2600342.0,WATER INDUSTRY,ZGSYJT,MainBoard,中国水业集团,2002-01-17,0000-00-00,Active,4000.0,,XHKG,CS,01129,01129_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
926,01738.XHKG,2588167.0,FS ANTHRACITE,FSWYM,MainBoard,飞尚无烟煤,2014-01-22,0000-00-00,Active,2500.0,,XHKG,CS,01738,01738_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
927,00476.XHKG,2587520.0,EV DYNAMICS,KXDLKG,MainBoard,科轩动力控股,1996-05-24,0000-00-00,Active,10000.0,,XHKG,CS,00476,00476_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
928,01206.XHKG,2583338.0,TECHNOVATOR,TFTD,MainBoard,同方泰德,2011-10-27,0000-00-00,Active,2000.0,,XHKG,CS,01206,01206_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
929,09998.XHKG,2579750.0,KWAN YONG,GRKG,MainBoard,光荣控股,2020-01-08,0000-00-00,Active,5000.0,,XHKG,CS,09998,09998_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
930,01412.XHKG,2573920.0,Q P GROUP,JSJT,MainBoard,隽思集团,2020-01-16,0000-00-00,Active,2000.0,,XHKG,CS,01412,01412_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
931,08292.XHKG,2566812.0,VSING,VSING,GEM,VSING,2016-07-06,0000-00-00,Active,10000.0,,XHKG,CS,08292,08292_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
932,00932.XHKG,2562408.0,SHUNTEN INTL,STGJKG,MainBoard,顺腾国际控股,2015-11-20,0000-00-00,Active,4000.0,,XHKG,CS,00932,00932_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
933,01601.XHKG,2550600.0,ZGC TEC LEASING,ZGCKJZL,MainBoard,中关村科技租赁,2020-01-21,0000-00-00,Active,2000.0,,XHKG,CS,01601,01601_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
934,03601.XHKG,2546730.0,LUDASHI,LDS,MainBoard,鲁大师,2019-10-10,0000-00-00,Active,1000.0,,XHKG,CS,03601,03601_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
935,08131.XHKG,2514260.0,ABC MULTIACTIVE,CGKJ,GEM,辰罡科技,2001-01-31,0000-00-00,Active,10000.0,,XHKG,CS,08131,08131_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
936,09689.XHKG,2508800.0,JTF INTL,JTFGJKG,MainBoard,金泰丰国际控股,2023-05-17,0000-00-00,Active,4000.0,,XHKG,CS,09689,09689_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
937,01460.XHKG,2505537.0,ICO GROUP,YKJT,MainBoard,扬科集团,2016-10-12,0000-00-00,Active,8000.0,,XHKG,CS,01460,01460_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
938,01669.XHKG,2502520.0,GIC GROUP,HQXDJT,MainBoard,环球信贷集团,2014-12-12,0000-00-00,Active,2000.0,,XHKG,CS,01669,01669_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
939,01556.XHKG,2491900.0,CHINNEY KW,JYJR,MainBoard,建业建荣,2015-11-11,0000-00-00,Active,5000.0,,XHKG,CS,01556,01556_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
940,08610.XHKG,2472726.0,BBSB INTL,BBSBINTL,GEM,BBSBINTL,2026-01-13,0000-00-00,Active,4000.0,,XHKG,CS,08610,08610_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
941,00672.XHKG,2443553.0,ZHONGAN GROUP,ZAJT,MainBoard,众安集团,2007-11-13,0000-00-00,Active,1000.0,,XHKG,CS,00672,00672_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
942,01075.XHKG,2438248.0,CAPINFO,SDXX,MainBoard,首都信息,2011-01-21,0000-00-00,Active,1000.0,,XHKG,CS,01075,01075_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
943,01490.XHKG,2431660.0,AI X TECH,AIXTECH,MainBoard,AIXTECH,2021-01-15,0000-00-00,Active,4000.0,,XHKG,CS,01490,01490_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
944,08217.XHKG,2428624.0,JU FU TANG BIOT,JFTSW,GEM,菊福堂生物,2016-04-12,0000-00-00,Active,10000.0,,XHKG,CS,08217,08217_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
945,02376.XHKG,2426890.0,LUSHANGSERVICES,LSFW,MainBoard,鲁商服务,2022-07-08,0000-00-00,Active,500.0,,XHKG,CS,02376,02376_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
946,00311.XHKG,2423994.0,LUEN THAI,LTKG,MainBoard,联泰控股,2004-07-15,0000-00-00,Active,1000.0,,XHKG,CS,00311,00311_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
947,08379.XHKG,2420770.0,PRIME INTEL,YZGJ,GEM,盈证国际,2018-02-14,0000-00-00,Active,10000.0,,XHKG,CS,08379,08379_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
948,09978.XHKG,2412740.0,FINELAND LIVING,FYSHFW,MainBoard,方圆生活服务,2020-05-28,0000-00-00,Active,4000.0,,XHKG,CS,09978,09978_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
949,08308.XHKG,2410028.0,GUDOU HLDGS,GDKG,GEM,古兜控股,2016-12-09,0000-00-00,Active,4000.0,,XHKG,CS,08308,08308_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
950,00912.XHKG,2403100.0,SUGA INT'L,XJGJ,MainBoard,信佳国际,2002-09-18,0000-00-00,Active,2000.0,,XHKG,CS,00912,00912_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
951,03390.XHKG,2401450.0,TYCOON GROUP,MGJT,MainBoard,满贯集团,2020-04-15,0000-00-00,Active,2000.0,,XHKG,CS,03390,03390_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
952,02030.XHKG,2388190.0,CABBEEN,KB,MainBoard,卡宾,2013-10-28,0000-00-00,Active,1000.0,,XHKG,CS,02030,02030_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
953,01156.XHKG,2382383.0,CHINANEWENERGY,CHINANEWENERGY,MainBoard,CHINANEWENERGY,2020-07-15,0000-00-00,Active,4000.0,,XHKG,CS,01156,01156_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
954,02528.XHKG,2374760.0,FW FASHION INT,SJGJKG,MainBoard,尚晋国际控股,2020-01-13,0000-00-00,Active,2000.0,,XHKG,CS,02528,02528_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
955,08612.XHKG,2362253.0,WORLD SUPER,WLKG,GEM,维亮控股,2019-07-12,0000-00-00,Active,20000.0,,XHKG,CS,08612,08612_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
956,01572.XHKG,2357096.0,CHINA ART FIN,ZGYSJR,MainBoard,中国艺术金融,2016-11-08,0000-00-00,Active,4000.0,,XHKG,CS,01572,01572_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
957,08125.XHKG,2335733.0,CHINA NEW HLDGS,ZXKG,GEM,中新控股,2014-07-18,0000-00-00,Active,8000.0,,XHKG,CS,08125,08125_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
958,02433.XHKG,2330972.0,ZT HN GROUP,ZTHNJT,MainBoard,中天湖南集团,2023-03-30,0000-00-00,Active,2000.0,,XHKG,CS,02433,02433_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
959,08027.XHKG,2307680.0,KPM HOLDING,JHKG,GEM,吉辉控股,2015-07-10,0000-00-00,Active,5000.0,,XHKG,CS,08027,08027_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
960,03830.XHKG,2302955.0,KIDDIELAND,TYGJ,MainBoard,童园国际,2017-09-21,0000-00-00,Active,5000.0,,XHKG,CS,03830,03830_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
961,00227.XHKG,2291401.0,FIRST SHANGHAI,DYSH,MainBoard,第一上海,1972-08-24,0000-00-00,Active,8000.0,,XHKG,CS,00227,00227_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
962,01408.XHKG,2291400.0,MACAU E&M,HJJD,MainBoard,濠江机电,2020-09-11,0000-00-00,Active,2000.0,,XHKG,CS,01408,01408_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
963,00090.XHKG,2282300.0,PUXING ENERGY,PXNL,MainBoard,普星能量,2009-07-10,0000-00-00,Active,2000.0,,XHKG,CS,00090,00090_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
964,02221.XHKG,2270848.0,NEW CONCEPTS,CYJTKG,MainBoard,创业集团控股,2014-09-19,0000-00-00,Active,4000.0,,XHKG,CS,02221,02221_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
965,00046.XHKG,2269685.0,COMPUTER & TECH,KLXT,MainBoard,科联系统,1998-05-18,0000-00-00,Active,2000.0,,XHKG,CS,00046,00046_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
966,01237.XHKG,2260301.0,CH ENV TECH&BIO,ZKSW,MainBoard,中科生物,2012-07-06,0000-00-00,Active,10000.0,,XHKG,CS,01237,01237_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
967,00673.XHKG,2257623.0,CHINA HEALTH,ZGWSJT,MainBoard,中国卫生集团,1996-10-14,0000-00-00,Active,6000.0,,XHKG,CS,00673,00673_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
968,02147.XHKG,2255892.0,ZHENGWEI GROUP,ZWJT,MainBoard,正味集团,2023-01-13,0000-00-00,Active,4000.0,,XHKG,CS,02147,02147_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
969,08446.XHKG,2253018.0,BRIGHTSTAR TECH,YXKJJT,GEM,耀星科技集团,2017-06-14,0000-00-00,Active,2000.0,,XHKG,CS,08446,08446_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
970,01621.XHKG,2243888.0,VICO INTL HLDGS,YGGJKG,MainBoard,域高国际控股,2018-03-05,0000-00-00,Active,8000.0,,XHKG,CS,01621,01621_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
971,08229.XHKG,2239650.0,FUTURE DATA,WLSJJT,GEM,未来数据集团,2016-07-08,0000-00-00,Active,5000.0,,XHKG,CS,08229,08229_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
972,08189.XHKG,2219465.0,TEDA BIOMEDICAL,TDSW,GEM,泰达生物,2002-06-18,0000-00-00,Active,5000.0,,XHKG,CS,08189,08189_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
973,01962.XHKG,2213300.0,EVERGREEN PG,XXSY,MainBoard,训修实业,2017-07-12,0000-00-00,Active,2000.0,,XHKG,CS,01962,01962_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
974,00237.XHKG,2212144.0,SAFETY GODOWN,AQHC,MainBoard,安全货仓,1973-01-09,0000-00-00,Active,2000.0,,XHKG,CS,00237,00237_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
975,08512.XHKG,2200850.0,HYFUSIN GROUP,KFSJTKG,GEM,凯富善集团控股,2018-07-19,0000-00-00,Active,10000.0,,XHKG,CS,08512,08512_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
976,08128.XHKG,2197536.0,CHYY GP,ZGHYYJT,GEM,中国恒有源集团,2001-11-30,0000-00-00,Active,8000.0,,XHKG,CS,08128,08128_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
977,02130.XHKG,2167980.0,CN LOGISTICS,JHWL,MainBoard,嘉泓物流,2020-10-15,0000-00-00,Active,1000.0,,XHKG,CS,02130,02130_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
978,01891.XHKG,2155684.0,HENG HUP,XHKG,MainBoard,兴合控股,2019-03-15,0000-00-00,Active,4000.0,,XHKG,CS,01891,01891_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
979,00348.XHKG,2154868.0,CHINAHEALTHWISE,ZGZNJK,MainBoard,中国智能健康,1997-09-30,0000-00-00,Active,10000.0,,XHKG,CS,00348,00348_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
980,00474.XHKG,2141269.0,ACESO LIFE SCI,XMSMKJ,MainBoard,信铭生命科技,2006-06-06,0000-00-00,Active,6000.0,,XHKG,CS,00474,00474_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
981,02129.XHKG,2133540.0,LEGION CONSO,LEGIONCONSO,MainBoard,LEGIONCONSO,2021-01-13,0000-00-00,Active,5000.0,,XHKG,CS,02129,02129_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
982,02239.XHKG,2131700.0,SMIT,GWKG,MainBoard,国微控股,2016-03-30,0000-00-00,Active,1000.0,,XHKG,CS,02239,02239_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
983,02530.XHKG,2112400.0,NUMANS,NMS,MainBoard,纽曼思,2025-01-10,0000-00-00,Active,8000.0,,XHKG,CS,02530,02530_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
984,08271.XHKG,2101830.0,GDC,HQSMCY,GEM,环球数码创意,2003-08-04,0000-00-00,Active,2000.0,,XHKG,CS,08271,08271_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
985,01355.XHKG,2094155.0,BIOSYSEN,SWXTGC,MainBoard,生物系统工程,2013-08-21,0000-00-00,Active,20000.0,,XHKG,CS,01355,01355_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
986,01973.XHKG,2087868.0,TIAN TU CAPITAL,TTTZ,MainBoard,天图投资,2023-10-06,0000-00-00,Active,400.0,,XHKG,CS,01973,01973_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
987,01036.XHKG,2079260.0,VANKE OVERSEAS,WKHW,MainBoard,万科海外,1996-11-08,0000-00-00,Active,1000.0,,XHKG,CS,01036,01036_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
988,01183.XHKG,2071446.0,MECOM POWER,ANJS,MainBoard,澳能建设,2018-02-13,0000-00-00,Active,2000.0,,XHKG,CS,01183,01183_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
989,01935.XHKG,2052260.0,JH EDUCATION,JHJY,MainBoard,嘉宏教育,2019-06-18,0000-00-00,Active,2000.0,,XHKG,CS,01935,01935_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
990,00635.XHKG,2045894.0,PLAYMATES,CXJT,MainBoard,彩星集团,1994-01-06,0000-00-00,Active,2000.0,,XHKG,CS,00635,00635_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
991,00858.XHKG,2034420.0,EXTRAWELL PHAR,JYYY,MainBoard,精优药业,1999-03-10,0000-00-00,Active,10000.0,,XHKG,CS,00858,00858_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
992,08290.XHKG,2026739.0,AHSAY BACKUP,YSBF,GEM,亚势备份,2015-10-08,0000-00-00,Active,10000.0,,XHKG,CS,08290,08290_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
993,08071.XHKG,2024390.0,CH NETCOMTECH,ZCWTKG,GEM,中彩网通控股,2001-03-02,0000-00-00,Active,5000.0,,XHKG,CS,08071,08071_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
994,02325.XHKG,2006520.0,YUNKANG GROUP,YKJT,MainBoard,云康集团,2022-05-18,0000-00-00,Active,3000.0,,XHKG,CS,02325,02325_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
995,01289.XHKG,2005705.0,SUNLIT SCI,SLDKJ,MainBoard,盛力达科技,2014-11-11,0000-00-00,Active,500.0,,XHKG,CS,01289,01289_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
996,01335.XHKG,2003252.0,SHEEN TAI,STKG,MainBoard,顺泰控股,2012-07-13,0000-00-00,Active,2000.0,,XHKG,CS,01335,01335_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
997,02237.XHKG,1999568.0,CHINA GRAPHITE,ZGSM,MainBoard,中国石墨,2022-07-18,0000-00-00,Active,10000.0,,XHKG,CS,02237,02237_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
998,02348.XHKG,1998300.0,DAWNRAYS PHARMA,DRZY,MainBoard,东瑞制药,2003-07-11,0000-00-00,Active,4000.0,,XHKG,CS,02348,02348_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
999,01218.XHKG,1992837.0,EASYKNIT INT'L,YYGJ,MainBoard,永义国际,1995-01-30,0000-00-00,Active,1000.0,,XHKG,CS,01218,01218_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1000,00110.XHKG,1990810.0,CHINA FORTUNE,ZGCY,MainBoard,中国长远,2004-01-26,0000-00-00,Active,4000.0,,XHKG,CS,00110,00110_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1001,01697.XHKG,1989387.0,SDITC,SDGX,MainBoard,山东国信,2017-12-08,0000-00-00,Active,1800.0,,XHKG,CS,01697,01697_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1002,01977.XHKG,1984905.0,ANALOGUE HLDGS,ALGC,MainBoard,安乐工程,2019-07-12,0000-00-00,Active,2000.0,,XHKG,CS,01977,01977_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1003,00104.XHKG,1984114.0,ASIA COMM HOLD,ASIACOMMHOLD,MainBoard,ASIACOMMHOLD,1987-07-29,0000-00-00,Active,5000.0,,XHKG,CS,00104,00104_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1004,02455.XHKG,1982020.0,RUNHUA SERVICE,RHFW,MainBoard,润华服务,2023-01-17,0000-00-00,Active,2000.0,,XHKG,CS,02455,02455_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1005,08326.XHKG,1970210.0,TK NEW ENERGY,TJXNY,GEM,同景新能源,2013-11-21,0000-00-00,Active,25000.0,,XHKG,CS,08326,08326_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1006,01255.XHKG,1968920.0,TATA HEALTH,TATAJK,MainBoard,TATA健康,2013-07-11,0000-00-00,Active,2000.0,,XHKG,CS,01255,01255_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1007,00736.XHKG,1968307.0,CHINA PPT INV,ZGZYTZ,MainBoard,中国置业投资,1992-09-30,0000-00-00,Active,3000.0,,XHKG,CS,00736,00736_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1008,00244.XHKG,1955785.0,SINCERE,XS,MainBoard,先施,1921-01-01,0000-00-00,Active,1000.0,,XHKG,CS,00244,00244_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1009,01351.XHKG,1951090.0,BRIGHT FUTURE,HHMT,MainBoard,辉煌明天,2020-11-11,0000-00-00,Active,2000.0,,XHKG,CS,01351,01351_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1010,01241.XHKG,1943032.0,SHUANGHUA H,SHKG,MainBoard,双桦控股,2011-06-30,0000-00-00,Active,2000.0,,XHKG,CS,01241,01241_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1011,02545.XHKG,1935120.0,ZHONGGAN COMM,ZGTX,MainBoard,中赣通信,2024-07-03,0000-00-00,Active,2000.0,,XHKG,CS,02545,02545_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1012,08232.XHKG,1923112.0,THAC GROUP,YMJT,GEM,一木集团,2016-07-11,0000-00-00,Active,5000.0,,XHKG,CS,08232,08232_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1013,01262.XHKG,1922421.0,LABIXIAOXIN,LBXXSP,MainBoard,蜡笔小新食品,2011-12-09,0000-00-00,Active,2000.0,,XHKG,CS,01262,01262_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1014,01203.XHKG,1912047.0,GUANGNAN (HOLD),GNJT,MainBoard,广南(集团),1994-12-09,0000-00-00,Active,2000.0,,XHKG,CS,01203,01203_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
1015,02563.XHKG,1906534.0,BIOSTAR PHARM-B,HHZTYYB,MainBoard,华昊中天医药-B,2024-10-31,0000-00-00,Active,200.0,,XHKG,CS,02563,02563_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
